order_number,toothbrush_type,order_date,customer_age,order_quantity,delivery_postcode,billing_postcode,is_first,dispatch_status,dispatch_date,delivery_status,delivery_date
BRU00008684,Toothbrush 4000,2022-12-18 16:48:15.950125200,23,5,GL208PL,GL208PL,True,Order Received,,,
BRU00008734,Toothbrush 2000,2022-12-18 15:39:18.788164800,90,5,CV326LB,CV326LB,True,Order Confirmed,2022-12-18 16:33:49.192227600,,
BRU00008896,Toothbrush 4000,2022-12-19 14:44:15.092306000,23,2,B664PU,B664PU,True,Order Confirmed,2022-12-19 15:49:06.958385600,,
BRU00009161,Toothbrush 2000,2022-12-19 12:37:10.330286000,87,6,EX153BA,EX153BA,True,Order Received,,,
BRU00008744,Toothbrush 4000,2022-12-19 11:09:32.917818400,36,6,EH421YA,EH421YA,True,Order Received,,,
BRU00009171,Toothbrush 4000,2022-12-19 21:52:53.596600800,24,8,CO101QD,CO101QD,True,Order Received,,,
BRU00008852,Toothbrush 4000,2022-12-19 15:41:14.972297600,27,1,DA83QR,DA83QR,True,Order Confirmed,2022-12-19 16:50:27.668115200,,
BRU00008799,Toothbrush 2000,2022-12-18 09:18:27.001306800,85,2,FY45FU,FY45FU,True,Order Received,,,
BRU00008812,Toothbrush 2000,2022-12-19 08:32:32.065053200,60,1,EX363NA,EX363NA,True,Order Received,,,
BRU00008626,Toothbrush 2000,2022-12-18 17:13:59.427469600,81,2,DG34BT,DG34BT,True,Order Received,,,
BRU00008640,Toothbrush 4000,2022-12-19 18:46:23.865681600,20,1,CH640TS,CH640TS,True,Order Confirmed,2022-12-19 19:39:23.917344000,,
BRU00008875,Toothbrush 2000,2022-12-18 23:58:51.952721600,86,8,BB89RR,BB89RR,True,Dispatched,2022-12-19 07:07:33.240011600,In Transit,2022-12-19 08:45:30.049636400
BRU00008921,Toothbrush 4000,2022-12-18 22:29:55.878069600,25,2,CB30DS,CB30DS,True,Order Confirmed,2022-12-18 23:38:16.735669200,,
BRU00009123,Toothbrush 2000,2022-12-18 12:24:36.799626000,78,7,DN12PE,DN12PE,True,Dispatched,2022-12-18 19:26:41.959198800,In Transit,2022-12-18 20:31:34.666339200
BRU00008659,Toothbrush 4000,2022-12-19 03:25:48.457074400,20,8,E147LE,E147LE,True,Order Received,,,
BRU00008999,Toothbrush 4000,2022-12-19 01:13:25.640571600,18,4,HX38BP,HX38BP,True,Order Confirmed,2022-12-19 02:26:48.298537200,,
BRU00009031,Toothbrush 4000,2022-12-18 21:05:27.497749600,41,6,DN365HG,DN365HG,True,Order Received,,,
BRU00009173,Toothbrush 4000,2022-12-18 15:55:06.112755200,23,9,HA97BT,HA97BT,True,Order Received,,,
BRU00008833,Toothbrush 2000,2022-12-19 02:40:17.437451200,65,1,GL66PH,GL66PH,True,Order Received,,,
BRU00009069,Toothbrush 2000,2022-12-19 03:40:11.938618000,80,6,HA73RA,HA73RA,True,Order Confirmed,2022-12-19 04:35:41.826776800,,
BRU00009256,Toothbrush 2000,2022-12-18 13:44:12.007810000,55,4,CT215BA,CT215BA,True,Order Received,,,
BRU00008788,Toothbrush 2000,2022-12-19 10:45:58.101203200,88,1,DA176DU,DA176DU,True,Order Received,,,
BRU00008820,Toothbrush 2000,2022-12-18 19:08:33.553196000,72,8,HU139HQ,HU139HQ,True,Order Received,,,
BRU00009018,Toothbrush 2000,2022-12-19 11:28:07.934851200,80,8,HG27TD,HG27TD,True,Order Confirmed,2022-12-19 12:16:46.460082000,,
BRU00009258,Toothbrush 2000,2022-12-18 11:34:26.275836800,84,7,CB87SN,CB87SN,True,Dispatched,2022-12-18 19:05:43.836864800,In Transit,2022-12-18 19:51:37.604949200
BRU00008841,Toothbrush 2000,2022-12-18 23:39:08.498498000,57,9,DY13DD,DY13DD,True,Order Received,,,
BRU00008580,Toothbrush 2000,2022-12-18 17:45:14.271863600,98,7,EH144AT,EH144AT,True,Order Confirmed,2022-12-18 18:52:44.460374000,,
BRU00008917,Toothbrush 2000,2022-12-18 22:29:46.891060400,75,6,GL167HJ,GL167HJ,True,Order Confirmed,2022-12-18 23:35:35.618639600,,
BRU00008747,Toothbrush 4000,2022-12-19 01:20:15.124642800,35,4,DN162RD,DN162RD,True,Dispatched,2022-12-19 07:57:48.366496800,In Transit,2022-12-19 08:57:09.106311600
BRU00009308,Toothbrush 2000,2022-12-18 19:17:01.096241200,69,3,BR13SZ,BR13SZ,True,Dispatched,2022-12-19 02:29:45.668096800,Unsuccessful,2022-12-20 07:47:31.609092400
BRU00009252,Toothbrush 4000,2022-12-19 15:12:35.251034000,20,9,IP279LU,IP279LU,True,Order Received,,,
BRU00008700,Toothbrush 2000,2022-12-19 07:48:36.445859600,76,1,E48BD,E48BD,True,Order Received,,,
BRU00008773,Toothbrush 2000,2022-12-18 12:38:57.711247200,70,1,EH222RG,EH222RG,True,Dispatched,2022-12-18 20:35:21.102357600,In Transit,2022-12-18 21:33:07.018417200
BRU00009316,Toothbrush 2000,2022-12-18 19:03:28.471000399,69,4,DN149JA,DN149JA,True,Order Confirmed,2022-12-18 20:00:28.155975199,,
BRU00009281,Toothbrush 4000,2022-12-19 02:11:32.590369600,22,6,BN211QB,BN211QB,True,Order Received,,,
BRU00008763,Toothbrush 4000,2022-12-19 20:42:49.331319600,54,5,BB27HP,BB27HP,True,Dispatched,2022-12-20 04:05:02.663316000,Unsuccessful,2022-12-20 22:28:32.345264400
BRU00008695,Toothbrush 4000,2022-12-19 06:38:08.934342800,27,6,GU307RG,GU307RG,True,Order Confirmed,2022-12-19 07:33:07.811370800,,
BRU00008895,Toothbrush 2000,2022-12-18 14:57:52.960162800,84,3,BB56SQ,BB56SQ,True,Order Confirmed,2022-12-18 15:54:40.924470000,,
BRU00008752,Toothbrush 2000,2022-12-19 08:35:42.507864000,65,8,B330LL,B330LL,True,Order Confirmed,2022-12-19 09:46:26.345292000,,
BRU00008781,Toothbrush 4000,2022-12-18 23:56:38.912813200,28,2,GU112PW,GU112PW,True,Order Received,,,
BRU00008593,Toothbrush 4000,2022-12-19 03:55:00.775586400,24,2,BD61RA,BD61RA,True,Dispatched,2022-12-19 11:50:43.769354400,In Transit,2022-12-19 13:18:10.541593200
BRU00008694,Toothbrush 2000,2022-12-18 20:48:36.527224000,99,4,G468JA,G468JA,True,Dispatched,2022-12-19 04:00:10.404274000,Unsuccessful,2022-12-20 06:18:17.380760800
BRU00008930,Toothbrush 4000,2022-12-19 06:43:18.621038000,25,5,BA16ST,BA16ST,True,Order Received,,,
BRU00008985,Toothbrush 4000,2022-12-18 22:52:24.854495600,29,6,B904TU,B904TU,True,Order Received,,,
BRU00009036,Toothbrush 2000,2022-12-18 16:48:14.955949599,93,7,DL55RA,DL55RA,True,Order Received,,,
BRU00009297,Toothbrush 4000,2022-12-19 02:22:35.182296000,29,1,CO58RX,CO58RX,True,Order Confirmed,2022-12-19 03:29:00.060182400,,
BRU00009014,Toothbrush 4000,2022-12-19 00:09:46.568670000,34,2,B901TS,B901TS,True,Dispatched,2022-12-19 07:32:43.228480800,In Transit,2022-12-19 08:21:14.346870000
BRU00009232,Toothbrush 4000,2022-12-18 21:07:19.066600400,20,7,DD13HZ,DD13HZ,True,Order Confirmed,2022-12-18 22:18:02.669978000,,
BRU00009264,Toothbrush 4000,2022-12-18 22:22:36.299380400,30,9,DD84DG,DD84DG,True,Order Received,,,
BRU00008857,Toothbrush 4000,2022-12-19 13:32:42.378983600,27,2,DA130DJ,DA130DJ,True,Dispatched,2022-12-19 20:23:45.879407600,In Transit,2022-12-19 21:19:38.204116400
BRU00008611,Toothbrush 2000,2022-12-18 12:45:02.777480800,107,9,FK30AZ,FK30AZ,True,Dispatched,2022-12-18 19:26:45.777323200,In Transit,2022-12-18 20:33:28.715678800
BRU00008681,Toothbrush 4000,2022-12-19 10:15:36.787741200,24,1,IG104FF,IG104FF,True,Dispatched,2022-12-19 17:14:23.796301200,In Transit,2022-12-19 17:57:39.812878800
BRU00008941,Toothbrush 2000,2022-12-19 05:57:22.431286000,87,7,EH141RY,EH141RY,True,Order Received,,,
BRU00008944,Toothbrush 4000,2022-12-18 23:04:16.902039600,29,6,GU85HS,GU85HS,True,Order Received,,,
BRU00008710,Toothbrush 2000,2022-12-19 11:12:16.794420400,58,2,G825AG,G825AG,True,Dispatched,2022-12-19 18:55:19.961564800,In Transit,2022-12-19 20:05:21.681325600
BRU00008764,Toothbrush 2000,2022-12-18 18:10:45.309808000,70,1,DN418DD,DN418DD,True,Dispatched,2022-12-19 01:23:53.024587600,Unsuccessful,2022-12-19 23:35:33.004465600
BRU00008705,Toothbrush 4000,2022-12-19 19:13:36.393563600,19,2,DH47SL,DH47SL,True,Order Received,,,
BRU00008972,Toothbrush 4000,2022-12-19 01:11:32.420100000,25,6,DD113DT,DD113DT,True,Order Confirmed,2022-12-19 02:13:44.006295600,,
BRU00008667,Toothbrush 4000,2022-12-19 04:35:46.792466800,19,1,DY66BA,DY66BA,True,Dispatched,2022-12-19 11:52:36.077033200,In Transit,2022-12-19 12:51:04.349760400
BRU00008853,Toothbrush 2000,2022-12-19 06:17:41.481615200,81,7,CA287BZ,CA287BZ,True,Order Confirmed,2022-12-19 07:17:02.853107600,,
BRU00009039,Toothbrush 4000,2022-12-19 15:56:09.485249600,12,7,B357LS,B357LS,True,Order Received,,,
BRU00008926,Toothbrush 2000,2022-12-19 12:38:26.492340400,81,4,BS484QB,BS484QB,True,Order Received,,,
BRU00009261,Toothbrush 2000,2022-12-18 18:40:01.576874800,81,8,BS79RT,BS79RT,True,Order Confirmed,2022-12-18 19:32:37.987520800,,
BRU00009325,Toothbrush 4000,2022-12-19 12:39:44.953409200,21,6,BS110ND,BS110ND,True,Dispatched,2022-12-19 19:24:45.745164400,In Transit,2022-12-19 20:00:07.416490000
BRU00008784,Toothbrush 2000,2022-12-19 01:58:25.857171199,58,1,DD37PU,DD37PU,True,Dispatched,2022-12-19 08:25:37.412551999,In Transit,2022-12-19 09:08:18.081028399
BRU00008913,Toothbrush 2000,2022-12-18 20:29:22.502952800,71,6,HA47XP,HA47XP,True,Dispatched,2022-12-19 03:53:12.315053600,Unsuccessful,2022-12-20 08:02:55.578118400
BRU00009086,Toothbrush 4000,2022-12-19 05:33:27.367840000,11,9,BL09RE,BL09RE,True,Order Confirmed,2022-12-19 06:46:56.493662800,,
BRU00009115,Toothbrush 2000,2022-12-19 02:23:40.315428400,77,9,CF831HL,CF831HL,True,Order Received,,,
BRU00008753,Toothbrush 4000,2022-12-18 11:01:49.195076400,15,6,BL26EG,BL26EG,True,Order Received,,,
BRU00009270,Toothbrush 2000,2022-12-18 13:06:49.092427200,95,2,B458PF,B458PF,True,Order Received,,,
BRU00008918,Toothbrush 2000,2022-12-19 05:36:48.531726800,58,9,DE655JQ,DE655JQ,True,Dispatched,2022-12-19 13:10:48.797364800,In Transit,2022-12-19 14:20:46.455098000
BRU00008794,Toothbrush 2000,2022-12-19 12:19:43.861175200,80,2,HR12TL,HR12TL,True,Order Received,,,
BRU00008876,Toothbrush 2000,2022-12-18 12:13:45.363818400,70,7,B152UJ,B152UJ,True,Order Confirmed,2022-12-18 13:13:13.184178000,,
BRU00008743,Toothbrush 2000,2022-12-18 15:47:13.873193600,88,9,CO156AN,CO156AN,True,Order Received,,,
BRU00008883,Toothbrush 4000,2022-12-18 23:05:18.014128400,14,3,CV378WF,CV378WF,True,Dispatched,2022-12-19 05:49:09.041415200,In Transit,2022-12-19 06:45:42.044770400
BRU00008919,Toothbrush 2000,2022-12-19 04:03:09.165264000,87,2,HD33EP,HD33EP,True,Order Confirmed,2022-12-19 04:51:21.923581200,,
BRU00009008,Toothbrush 4000,2022-12-19 00:06:30.945939600,41,5,CM35LP,CM35LP,True,Order Confirmed,2022-12-19 01:21:41.427418800,,
BRU00008766,Toothbrush 4000,2022-12-18 23:09:33.071268400,27,3,BB33FS,BB33FS,True,Order Received,,,
BRU00008680,Toothbrush 4000,2022-12-19 11:39:18.824574800,21,8,BS93SZ,BS93SZ,True,Dispatched,2022-12-19 19:38:05.957007200,In Transit,2022-12-19 21:10:18.897094400
BRU00008879,Toothbrush 4000,2022-12-19 10:53:41.919588800,30,4,IG61NJ,IG61NJ,True,Dispatched,2022-12-19 18:00:11.026632800,In Transit,2022-12-19 19:10:00.694832000
BRU00008711,Toothbrush 2000,2022-12-19 02:24:56.648784000,66,9,AB392AZ,AB392AZ,True,Order Confirmed,2022-12-19 03:24:49.630494000,,
BRU00009282,Toothbrush 2000,2022-12-18 08:44:48.328473200,84,9,HP144QH,HP144QH,True,Order Confirmed,2022-12-18 10:07:38.781092000,,
BRU00009127,Toothbrush 2000,2022-12-18 17:38:11.593227600,78,5,BS29DA,BS29DA,True,Order Received,,,
BRU00008607,Toothbrush 4000,2022-12-19 02:56:15.918732000,25,6,BB111HJ,BB111HJ,True,Order Received,,,
BRU00008996,Toothbrush 2000,2022-12-18 23:48:26.163922000,74,6,GU148QX,GU148QX,True,Order Confirmed,2022-12-19 00:44:44.040041200,,
BRU00008618,Toothbrush 2000,2022-12-19 10:20:08.456539600,58,4,DA159BL,DA159BL,True,Order Received,,,
BRU00009131,Toothbrush 4000,2022-12-19 08:19:12.754649600,28,5,HU75AG,HU75AG,True,Dispatched,2022-12-19 15:01:47.665268000,In Transit,2022-12-19 15:57:35.651127200
BRU00008774,Toothbrush 4000,2022-12-18 14:15:14.325838800,32,2,GU84SW,GU84SW,True,Order Received,,,
BRU00008904,Toothbrush 2000,2022-12-19 07:22:22.801094800,68,5,GL24DQ,GL24DQ,True,Order Confirmed,2022-12-19 08:31:45.645323200,,
BRU00008714,Toothbrush 2000,2022-12-19 10:27:14.661280000,82,6,BH105NZ,BH105NZ,True,Order Received,,,
BRU00008922,Toothbrush 4000,2022-12-19 17:48:32.373279600,42,5,AB518SB,AB518SB,True,Order Confirmed,2022-12-19 19:05:09.177682800,,
BRU00008890,Toothbrush 2000,2022-12-18 18:03:24.574050400,66,1,BD205AP,BD205AP,True,Order Received,,,
BRU00009277,Toothbrush 2000,2022-12-18 05:22:29.615720000,66,1,EH482NH,EH482NH,True,Order Received,,,
BRU00009070,Toothbrush 4000,2022-12-19 03:28:59.799177600,13,6,HA03NU,HA03NU,True,Dispatched,2022-12-19 10:45:26.341050000,In Transit,2022-12-19 11:50:04.177263600
BRU00008787,Toothbrush 4000,2022-12-19 07:05:50.824466400,17,2,BD108RN,BD108RN,True,Order Received,,,
BRU00009028,Toothbrush 2000,2022-12-18 14:10:25.233638800,77,1,BA133HF,BA133HF,True,Order Received,,,
BRU00009019,Toothbrush 2000,2022-12-19 09:23:01.733741200,86,6,B380HH,B380HH,True,Order Confirmed,2022-12-19 10:43:17.784872800,,
BRU00009101,Toothbrush 2000,2022-12-18 23:39:21.420074000,70,1,G200PJ,G200PJ,True,Order Confirmed,2022-12-19 00:46:10.917518000,,
BRU00008661,Toothbrush 4000,2022-12-19 05:19:23.380954400,45,1,DE126LY,DE126LY,True,Order Received,,,
BRU00009180,Toothbrush 2000,2022-12-19 02:51:06.878572800,91,4,DL104ND,DL104ND,True,Dispatched,2022-12-19 09:48:45.191241600,In Transit,2022-12-19 10:53:05.001024000
BRU00009221,Toothbrush 4000,2022-12-19 03:56:52.626453200,37,7,DN149RG,DN149RG,True,Order Received,,,
BRU00009033,Toothbrush 2000,2022-12-18 19:59:10.017157200,60,9,EN51NW,EN51NW,True,Order Confirmed,2022-12-18 21:00:03.743798400,,
BRU00008778,Toothbrush 2000,2022-12-18 18:24:48.403815600,76,3,CV11JS,CV11JS,True,Order Confirmed,2022-12-18 19:40:45.170149200,,
BRU00008980,Toothbrush 4000,2022-12-18 19:09:14.012109600,43,3,E26EA,E26EA,True,Order Received,,,
BRU00009118,Toothbrush 2000,2022-12-18 17:43:27.324022400,58,1,DN163EW,DN163EW,True,Dispatched,2022-12-19 01:18:19.754164399,Unsuccessful,2022-12-20 04:29:21.243738799
BRU00009200,Toothbrush 2000,2022-12-19 00:41:15.573086400,75,5,DG14TG,DG14TG,True,Dispatched,2022-12-19 08:28:36.935506800,In Transit,2022-12-19 09:44:07.127781599
BRU00009099,Toothbrush 2000,2022-12-18 09:14:18.662024000,56,6,HD58XX,HD58XX,True,Order Confirmed,2022-12-18 10:20:01.093649600,,
BRU00008884,Toothbrush 2000,2022-12-18 16:45:22.957983200,66,9,BL97BR,BL97BR,True,Order Confirmed,2022-12-18 17:42:32.143422800,,
BRU00008623,Toothbrush 4000,2022-12-19 06:35:52.038529200,26,1,GU14GB,GU14GB,True,Order Received,,,
BRU00008630,Toothbrush 4000,2022-12-19 13:10:36.777664400,9,9,BN158NG,BN158NG,True,Dispatched,2022-12-19 21:02:59.020676000,In Transit,2022-12-19 21:39:01.185323600
BRU00008840,Toothbrush 2000,2022-12-18 23:00:17.540680800,83,4,EC4Y9BL,EC4Y9BL,True,Dispatched,2022-12-19 05:39:30.169941600,In Transit,2022-12-19 06:45:08.119606800
BRU00008955,Toothbrush 4000,2022-12-19 00:50:18.333799200,18,6,IP14NU,IP14NU,True,Order Received,,,
BRU00009154,Toothbrush 4000,2022-12-18 07:20:44.111194400,13,7,CV226BP,CV226BP,True,Order Confirmed,2022-12-18 08:37:43.492850000,,
BRU00009238,Toothbrush 4000,2022-12-18 23:09:21.725466800,33,6,CW26LA,CW26LA,True,Order Received,,,
BRU00009241,Toothbrush 2000,2022-12-19 10:05:02.810549600,71,8,DA26HZ,DA26HZ,True,Order Received,,,
BRU00008792,Toothbrush 4000,2022-12-19 01:18:15.423223199,26,9,HA87RG,HA87RG,True,Order Confirmed,2022-12-19 02:16:19.975438799,,
BRU00008602,Toothbrush 2000,2022-12-19 03:45:26.973002800,52,8,CT140JG,CT140JG,True,Dispatched,2022-12-19 10:35:29.301496000,In Transit,2022-12-19 11:22:47.771917600
BRU00009117,Toothbrush 4000,2022-12-19 02:00:46.257762800,26,5,CV14LY,CV14LY,True,Order Confirmed,2022-12-19 02:59:02.045974400,,
BRU00008963,Toothbrush 4000,2022-12-18 23:12:10.449046400,24,1,EN37LY,EN37LY,True,Order Confirmed,2022-12-19 00:35:01.674930800,,
BRU00008772,Toothbrush 4000,2022-12-18 23:00:01.047992000,19,7,B160PN,B160PN,True,Dispatched,2022-12-19 05:22:52.503657200,In Transit,2022-12-19 06:06:42.922324400
BRU00009156,Toothbrush 2000,2022-12-19 07:14:50.703190400,59,3,BD129DY,BD129DY,True,Order Confirmed,2022-12-19 08:14:13.860722000,,
BRU00009212,Toothbrush 2000,2022-12-19 00:51:53.314219200,66,4,BA28HX,BA28HX,True,Order Received,,,
BRU00009263,Toothbrush 4000,2022-12-19 08:22:39.306410800,38,4,BN12LA,BN12LA,True,Dispatched,2022-12-19 14:50:21.732122800,In Transit,2022-12-19 15:45:04.741218400
BRU00008910,Toothbrush 2000,2022-12-18 23:56:47.396150800,88,2,CM233FT,CM233FT,True,Dispatched,2022-12-19 06:14:40.078121199,In Transit,2022-12-19 07:08:09.163059999
BRU00008994,Toothbrush 4000,2022-12-18 12:22:25.504012400,18,1,GL22BE,GL22BE,True,Dispatched,2022-12-18 20:18:14.586147200,In Transit,2022-12-18 21:22:14.831196800
BRU00008656,Toothbrush 2000,2022-12-19 06:55:53.602130000,71,8,EX227DF,EX227DF,True,Order Received,,,
BRU00008800,Toothbrush 2000,2022-12-18 16:14:23.609024800,81,6,BR35FG,BR35FG,True,Dispatched,2022-12-18 23:56:37.758263200,In Transit,2022-12-19 00:58:20.393374000
BRU00008842,Toothbrush 2000,2022-12-18 17:09:50.938157600,64,5,G11UR,G11UR,True,Order Received,,,
BRU00009143,Toothbrush 4000,2022-12-19 04:02:19.167496800,29,1,DE556JF,DE556JF,True,Order Received,,,
BRU00009324,Toothbrush 4000,2022-12-19 10:47:40.189562000,29,2,IP198NY,IP198NY,True,Dispatched,2022-12-19 17:48:00.532730000,In Transit,2022-12-19 19:02:24.710570000
BRU00008851,Toothbrush 4000,2022-12-19 16:39:08.293726400,18,9,BN17JJ,BN17JJ,True,Order Confirmed,2022-12-19 18:08:18.129537200,,
BRU00009150,Toothbrush 2000,2022-12-18 18:05:56.942162000,73,8,IG117UZ,IG117UZ,True,Order Received,,,
BRU00009051,Toothbrush 4000,2022-12-18 10:04:31.068173200,40,4,FK101LG,FK101LG,True,Order Received,,,
BRU00008970,Toothbrush 4000,2022-12-19 01:54:46.449185200,28,9,CT149LU,CT149LU,True,Order Received,,,
BRU00009075,Toothbrush 2000,2022-12-19 02:31:57.988984799,63,8,B82NE,B82NE,True,Order Confirmed,2022-12-19 03:38:02.323823999,,
BRU00008665,Toothbrush 2000,2022-12-18 21:39:55.626447600,92,2,DN327PR,DN327PR,True,Order Received,,,
BRU00008740,Toothbrush 4000,2022-12-18 17:41:16.966294800,30,6,B610QL,B610QL,True,Dispatched,2022-12-18 23:53:54.791455200,In Transit,2022-12-19 00:43:18.177272400
BRU00009317,Toothbrush 2000,2022-12-18 12:20:01.893989999,71,9,DA15AA,DA15AA,True,Order Received,,,
BRU00008837,Toothbrush 4000,2022-12-18 23:30:53.982860000,23,3,BN111XL,BN111XL,True,Dispatched,2022-12-19 07:30:23.272325600,In Transit,2022-12-19 08:27:44.346470000
BRU00008622,Toothbrush 2000,2022-12-19 09:30:19.878708400,69,5,DN50PR,DN50PR,True,Dispatched,2022-12-19 16:57:36.936592000,In Transit,2022-12-19 18:01:11.965243600
BRU00008707,Toothbrush 2000,2022-12-18 14:35:00.701834000,83,5,DE236ST,DE236ST,True,Dispatched,2022-12-18 22:01:17.612818400,In Transit,2022-12-18 22:46:13.636776800
BRU00008703,Toothbrush 2000,2022-12-18 23:18:57.037911200,69,2,GL545GH,GL545GH,True,Dispatched,2022-12-19 06:00:43.442979200,In Transit,2022-12-19 06:57:03.065706800
BRU00009196,Toothbrush 2000,2022-12-19 05:51:21.121977600,87,3,BH140HY,BH140HY,True,Order Confirmed,2022-12-19 07:00:53.748255600,,
BRU00008732,Toothbrush 4000,2022-12-18 18:35:02.851211600,36,9,G612HG,G612HG,True,Dispatched,2022-12-19 00:37:33.082228400,Unsuccessful,2022-12-19 21:08:45.863262800
BRU00009217,Toothbrush 2000,2022-12-19 15:19:48.467092400,100,8,CV114YD,CV114YD,True,Order Received,,,
BRU00009079,Toothbrush 4000,2022-12-18 17:01:57.503511200,26,9,EH222PL,EH222PL,True,Dispatched,2022-12-19 00:59:55.878836000,Unsuccessful,2022-12-20 00:09:59.041574000
BRU00008819,Toothbrush 4000,2022-12-18 22:19:54.442007600,27,1,CO57JH,CO57JH,True,Order Received,,,
BRU00009321,Toothbrush 2000,2022-12-19 03:01:57.400805200,68,2,CA143LA,CA143LA,True,Order Confirmed,2022-12-19 04:10:17.810064399,,
BRU00008862,Toothbrush 4000,2022-12-19 02:27:31.438900800,36,9,AB314BY,AB314BY,True,Order Received,,,
BRU00008927,Toothbrush 2000,2022-12-19 09:44:33.497927200,74,3,CM187HZ,CM187HZ,True,Dispatched,2022-12-19 17:10:28.770272800,In Transit,2022-12-19 18:19:20.821296400
BRU00009119,Toothbrush 4000,2022-12-18 23:51:27.717277200,30,5,IP12NL,IP12NL,True,Order Received,,,
BRU00008672,Toothbrush 2000,2022-12-18 19:39:53.340495200,84,1,CW72JA,CW72JA,True,Order Confirmed,2022-12-18 20:57:52.127270000,,
BRU00009109,Toothbrush 4000,2022-12-19 17:42:28.493548000,30,7,G328DW,G328DW,True,Order Confirmed,2022-12-19 19:05:11.225722000,,
BRU00009292,Toothbrush 2000,2022-12-18 12:12:56.487433600,82,2,CA130SU,CA130SU,True,Order Received,,,
BRU00009053,Toothbrush 4000,2022-12-19 14:22:43.254248000,4,7,IG87AY,IG87AY,True,Order Confirmed,2022-12-19 15:48:52.040097200,,
BRU00008907,Toothbrush 2000,2022-12-19 02:01:16.726270399,76,6,CA57DD,CA57DD,True,Order Confirmed,2022-12-19 03:12:42.190419199,,
BRU00009078,Toothbrush 2000,2022-12-18 16:46:40.319813200,70,5,EH558JD,EH558JD,True,Order Received,,,
BRU00009265,Toothbrush 2000,2022-12-18 20:34:31.206568800,66,4,BS149JY,BS149JY,True,Order Confirmed,2022-12-18 21:42:20.256263999,,
BRU00008674,Toothbrush 4000,2022-12-19 12:49:01.107245600,18,7,CR53RH,CR53RH,True,Dispatched,2022-12-19 20:07:39.374302400,In Transit,2022-12-19 21:18:00.503146400
BRU00009139,Toothbrush 4000,2022-12-18 22:41:43.134241600,23,3,HG42QS,HG42QS,True,Order Received,,,
BRU00008964,Toothbrush 2000,2022-12-18 13:16:48.724952800,82,1,B782ET,B782ET,True,Dispatched,2022-12-18 20:42:35.244154000,In Transit,2022-12-18 21:40:39.766237600
BRU00009149,Toothbrush 2000,2022-12-19 10:48:16.078603200,68,5,B938PH,B938PH,True,Order Received,,,
BRU00008730,Toothbrush 4000,2022-12-19 00:30:35.089211200,8,6,EH141DY,EH141DY,True,Order Confirmed,2022-12-19 02:00:39.599111200,,
BRU00008736,Toothbrush 2000,2022-12-18 19:33:52.742514000,69,1,BB24TY,BB24TY,True,Order Confirmed,2022-12-18 20:44:17.696340000,,
BRU00009023,Toothbrush 2000,2022-12-19 00:25:32.169165200,62,3,CB74ER,CB74ER,True,Order Confirmed,2022-12-19 01:50:15.818200400,,
BRU00008574,Toothbrush 2000,2022-12-19 16:37:01.803320000,54,1,CF398HH,CF398HH,True,Order Confirmed,2022-12-19 17:44:30.707148800,,
BRU00008675,Toothbrush 2000,2022-12-19 01:39:19.734268800,96,4,HP235QL,HP235QL,True,Order Confirmed,2022-12-19 02:41:33.702645600,,
BRU00009044,Toothbrush 4000,2022-12-19 19:21:56.247959600,16,3,BA10UB,BA10UB,True,Order Confirmed,2022-12-19 20:33:50.485072400,,
BRU00008968,Toothbrush 4000,2022-12-18 20:16:50.754478800,27,1,CM235JU,CM235JU,True,Order Confirmed,2022-12-18 21:22:40.607551200,,
BRU00009190,Toothbrush 4000,2022-12-19 18:21:38.092206000,30,3,B691AD,B691AD,True,Dispatched,2022-12-20 00:35:17.089437600,Unsuccessful,2022-12-20 11:45:07.873996800
BRU00009132,Toothbrush 4000,2022-12-18 12:17:28.704949600,21,2,GU84UN,GU84UN,True,Dispatched,2022-12-18 19:31:56.464220800,In Transit,2022-12-18 20:37:37.558608400
BRU00008738,Toothbrush 4000,2022-12-18 23:57:45.438862400,35,9,DE243BA,DE243BA,True,Order Received,,,
BRU00008761,Toothbrush 4000,2022-12-19 13:36:51.284685200,20,6,B663AX,B663AX,True,Order Confirmed,2022-12-19 14:47:14.911385600,,
BRU00008579,Toothbrush 4000,2022-12-18 23:49:22.651278800,16,6,CV32SQ,CV32SQ,True,Order Confirmed,2022-12-19 01:03:56.361058400,,
BRU00008801,Toothbrush 2000,2022-12-18 14:26:56.480920800,46,3,BS45AH,BS45AH,True,Dispatched,2022-12-18 21:04:41.782317600,In Transit,2022-12-18 22:19:16.596127200
BRU00008817,Toothbrush 2000,2022-12-19 02:48:02.562011600,84,6,E34UJ,E34UJ,True,Order Confirmed,2022-12-19 03:38:02.730652400,,
BRU00008974,Toothbrush 4000,2022-12-18 15:54:44.493852000,14,6,GU280JY,GU280JY,True,Dispatched,2022-12-18 23:04:30.941833200,In Transit,2022-12-19 00:09:16.103056800
BRU00008639,Toothbrush 2000,2022-12-18 14:14:41.964712000,52,4,BH63QW,BH63QW,True,Dispatched,2022-12-18 21:13:02.953883200,In Transit,2022-12-18 22:20:46.230542799
BRU00008937,Toothbrush 2000,2022-12-19 02:23:32.595185200,73,4,CM94TH,CM94TH,True,Dispatched,2022-12-19 09:40:48.159308800,In Transit,2022-12-19 10:31:19.585036000
