order_number,toothbrush_type,order_date,customer_age,order_quantity,delivery_postcode,billing_postcode,is_first,dispatch_status,dispatch_date,delivery_status,delivery_date
BRU00007126,Toothbrush 4000,2021-05-01 00:31:32.048574400,17,3,CH53NT,CH53NT,True,Dispatched,2021-05-01 08:57:06.768797200,Delivered,2021-05-02 02:10:04.400869600
BRU00007352,Toothbrush 4000,2021-01-24 23:09:55.120344000,28,4,HA37HT,HA37HT,True,Dispatched,2021-01-25 06:42:38.524455600,Delivered,2021-01-26 10:33:24.455025600
BRU00000721,Toothbrush 4000,2022-04-28 06:27:45.023766000,20,7,CM63LY,CM63LY,True,Dispatched,2022-04-28 13:55:21.386142000,Delivered,2022-04-29 21:01:12.094052400
BRU00002833,Toothbrush 4000,2022-12-14 10:18:00.870009600,30,7,E95GP,E95GP,True,Dispatched,2022-12-14 17:24:39.200113200,Delivered,2022-12-15 19:11:07.913167200
BRU00002106,Toothbrush 2000,2021-06-23 17:40:49.646083200,74,6,HP137AH,HP137AH,True,Dispatched,2021-06-24 01:10:14.326076400,Delivered,2021-06-25 07:36:47.081733600
BRU00005243,Toothbrush 2000,2022-08-16 04:28:57.326950000,58,2,G206HJ,G206HJ,True,Dispatched,2022-08-16 10:19:32.916826000,Delivered,2022-08-17 03:27:09.246072400
BRU00002879,Toothbrush 4000,2021-10-20 18:26:30.694718800,21,5,HD13TJ,HD13TJ,True,Dispatched,2021-10-21 01:48:20.063970400,Delivered,2021-10-21 20:48:34.046017600
BRU00000701,Toothbrush 4000,2021-06-07 23:37:09.848003600,29,7,CM34SG,CM34SG,True,Dispatched,2021-06-08 07:35:08.696346800,Delivered,2021-06-09 09:30:05.254769600
BRU00001390,Toothbrush 4000,2021-05-04 23:50:10.176726800,24,2,EN92RW,EN92RW,True,Dispatched,2021-05-05 06:35:22.760710400,Delivered,2021-05-06 08:16:20.441650400
BRU00000450,Toothbrush 4000,2022-04-22 17:56:16.124632800,27,4,CA125RH,CA125RH,True,Dispatched,2022-04-23 01:41:24.075632400,Delivered,2022-04-24 01:29:48.743347200
BRU00000998,Toothbrush 2000,2022-02-18 07:06:57.235839600,66,8,CW28PR,CW28PR,True,Dispatched,2022-02-18 14:54:24.408537600,Delivered,2022-02-20 00:01:36.641673600
BRU00002599,Toothbrush 2000,2021-06-12 00:42:05.868976400,85,9,CO50FW,CO50FW,True,Dispatched,2021-06-12 07:57:49.831470800,Delivered,2021-06-13 02:02:43.112591600
BRU00000743,Toothbrush 2000,2021-04-05 23:20:01.743988800,75,1,EN35LN,EN35LN,True,Dispatched,2021-04-06 06:30:46.489020000,Delivered,2021-04-07 12:11:27.047089200
BRU00004888,Toothbrush 2000,2022-02-26 23:01:28.780760000,76,4,CH632LZ,CH632LZ,True,Dispatched,2022-02-27 06:30:06.397604000,Delivered,2022-02-28 10:25:35.591351600
BRU00002827,Toothbrush 2000,2022-09-11 15:01:53.983304800,68,8,HU114GB,HU114GB,True,Dispatched,2022-09-11 22:44:27.920962000,Delivered,2022-09-13 02:49:37.329240400
BRU00007283,Toothbrush 2000,2022-05-27 20:16:32.677216000,69,9,EH394QU,EH394QU,True,Dispatched,2022-05-28 03:19:14.961061600,Delivered,2022-05-29 05:34:48.155624800
BRU00005159,Toothbrush 4000,2021-10-31 02:19:56.748901200,32,2,EC2A4LF,EC2A4LF,True,Dispatched,2021-10-31 09:23:13.651718400,Delivered,2021-11-01 06:46:37.007073600
BRU00000228,Toothbrush 2000,2022-03-11 00:58:39.521980800,70,9,HU151FH,HU151FH,True,Dispatched,2022-03-11 07:48:17.889860400,Delivered,2022-03-12 15:54:30.158552400
BRU00001500,Toothbrush 2000,2021-02-19 17:32:39.131137200,67,7,CH623QQ,CH623QQ,True,Dispatched,2021-02-20 00:21:50.267716800,Delivered,2021-02-21 00:22:43.339838400
BRU00006176,Toothbrush 4000,2021-01-07 09:41:56.808359200,33,7,B799DA,B799DA,True,Dispatched,2021-01-07 16:50:30.675689199,Delivered,2021-01-08 14:43:26.372136399
BRU00007679,Toothbrush 4000,2022-12-04 12:42:39.734788400,23,5,BA11UQ,BA11UQ,True,Dispatched,2022-12-04 18:59:57.495110000,Delivered,2022-12-06 00:58:52.693724000
BRU00005162,Toothbrush 4000,2021-04-09 09:56:39.181626800,6,4,EH497EA,EH497EA,True,Dispatched,2021-04-09 17:52:29.094929600,Delivered,2021-04-11 00:03:42.954676400
BRU00003017,Toothbrush 4000,2022-10-12 09:16:30.579560800,23,4,HP217EG,HP217EG,True,Dispatched,2022-10-12 16:00:14.070208000,Delivered,2022-10-13 17:34:23.382491200
BRU00000569,Toothbrush 2000,2022-03-16 10:01:40.405908000,73,8,BS482LH,BS482LH,True,Dispatched,2022-03-16 17:30:39.923049600,Delivered,2022-03-17 21:43:00.670076400
BRU00007434,Toothbrush 4000,2021-03-27 18:03:02.771394800,27,7,CM59AT,CM59AT,True,Dispatched,2021-03-28 00:31:20.890448000,Delivered,2021-03-29 04:45:49.417732400
BRU00000190,Toothbrush 2000,2022-08-28 00:53:20.291124400,65,6,EX27HB,EX27HB,True,Dispatched,2022-08-28 08:15:33.875808400,Delivered,2022-08-29 10:02:10.472185600
BRU00001584,Toothbrush 4000,2021-08-16 14:49:14.009286000,33,1,CW98DP,CW98DP,True,Dispatched,2021-08-16 21:58:12.539236799,Delivered,2021-08-18 02:20:08.229922799
BRU00000700,Toothbrush 2000,2022-01-18 02:49:12.489113600,61,4,BS226BY,BS226BY,True,Dispatched,2022-01-18 10:40:50.322672800,Delivered,2022-01-19 12:49:41.008238000
BRU00001388,Toothbrush 2000,2022-01-16 17:33:27.635450400,57,7,DE75BY,DE75BY,True,Dispatched,2022-01-17 00:24:45.727146000,Delivered,2022-01-18 11:03:40.290879600
BRU00000159,Toothbrush 2000,2021-08-02 07:23:08.111775200,92,6,DL22SZ,DL22SZ,True,Dispatched,2021-08-02 15:06:20.314034000,Delivered,2021-08-03 18:01:40.979792000
BRU00004938,Toothbrush 4000,2022-06-26 07:22:40.604940800,31,4,HU20AA,HU20AA,True,Dispatched,2022-06-26 14:26:46.196228000,Delivered,2022-06-27 17:37:40.322769200
BRU00002542,Toothbrush 4000,2022-05-16 22:19:05.968947200,27,7,EH105GB,EH105GB,True,Dispatched,2022-05-17 05:01:34.610428400,Delivered,2022-05-18 08:14:03.843998000
BRU00002029,Toothbrush 4000,2021-04-22 12:15:20.445354800,21,7,CM75TH,CM75TH,True,Dispatched,2021-04-22 19:24:39.104597600,Delivered,2021-04-23 19:43:59.194424000
BRU00000316,Toothbrush 4000,2021-01-07 07:32:40.649195600,32,7,CO151NU,CO151NU,True,Dispatched,2021-01-07 14:38:54.108026000,Delivered,2021-01-08 17:41:19.863483200
BRU00001224,Toothbrush 4000,2021-01-30 05:12:57.720014800,23,6,BN169TD,BN169TD,True,Dispatched,2021-01-30 12:11:12.448512400,Delivered,2021-01-31 21:15:56.055112000
BRU00005836,Toothbrush 4000,2022-10-12 11:55:20.618652000,13,4,CM187RD,CM187RD,True,Dispatched,2022-10-12 19:17:51.757029600,Delivered,2022-10-13 11:56:06.494456400
BRU00004317,Toothbrush 2000,2022-03-06 17:01:20.260583600,102,8,E65ZL,E65ZL,True,Dispatched,2022-03-07 00:04:00.591868400,Delivered,2022-03-08 09:23:22.543244000
BRU00003024,Toothbrush 2000,2021-10-17 12:23:58.114494000,69,9,IG119NH,IG119NH,True,Dispatched,2021-10-17 20:08:36.054133200,Delivered,2021-10-18 12:03:26.582109600
BRU00003444,Toothbrush 2000,2022-07-01 21:40:31.202360000,58,6,GU288AR,GU288AR,True,Dispatched,2022-07-02 05:38:09.286288400,Delivered,2022-07-02 22:13:13.484985200
BRU00001978,Toothbrush 4000,2021-12-20 02:55:21.966428800,23,7,HA54AY,HA54AY,True,Dispatched,2021-12-20 09:18:32.124580000,Delivered,2021-12-21 17:37:42.136217200
BRU00002659,Toothbrush 4000,2021-08-26 06:36:50.038687600,23,7,BH104EP,BH104EP,True,Dispatched,2021-08-26 13:19:48.506446000,Delivered,2021-08-27 19:06:57.330516400
BRU00002678,Toothbrush 4000,2021-08-15 05:14:06.364516800,22,2,DD38QW,DD38QW,True,Dispatched,2021-08-15 12:58:08.663792400,Delivered,2021-08-16 12:14:37.174216800
BRU00000528,Toothbrush 2000,2022-01-16 11:49:26.054134400,83,9,DH65HY,DH65HY,True,Dispatched,2022-01-16 20:03:12.207564800,Delivered,2022-01-18 00:15:00.191819600
BRU00001241,Toothbrush 2000,2021-11-30 15:22:58.616256400,66,4,CM75FE,CM75FE,True,Dispatched,2021-11-30 22:20:22.873430800,Delivered,2021-12-02 02:30:23.166256000
BRU00000878,Toothbrush 4000,2022-10-19 05:36:58.339736000,20,3,CT34LU,CT34LU,True,Dispatched,2022-10-19 12:59:35.036218400,Delivered,2022-10-20 17:55:18.840299600
BRU00005884,Toothbrush 2000,2021-06-01 14:15:59.487576400,91,7,HA02LS,HA02LS,True,Dispatched,2021-06-01 20:22:14.384855200,Delivered,2021-06-02 15:39:24.506765200
BRU00002677,Toothbrush 2000,2022-10-16 02:51:02.571391200,71,7,EH478NL,EH478NL,True,Dispatched,2022-10-16 10:24:44.223474000,Delivered,2022-10-17 07:34:47.240966400
BRU00005282,Toothbrush 2000,2021-06-22 18:56:25.112570800,79,4,CF729QR,CF729QR,True,Dispatched,2021-06-23 01:53:45.656892400,Delivered,2021-06-24 03:15:30.975359200
BRU00004397,Toothbrush 4000,2022-06-02 21:13:20.213027200,33,1,CF239PB,CF239PB,True,Dispatched,2022-06-03 04:26:32.052233200,Delivered,2022-06-03 23:06:43.550965600
BRU00005894,Toothbrush 2000,2022-06-30 11:04:16.866617600,81,5,DN209PT,DN209PT,True,Dispatched,2022-06-30 17:46:36.324740000,Delivered,2022-07-02 02:27:38.094470000
BRU00003790,Toothbrush 4000,2021-02-03 14:59:28.441151999,38,1,E47FP,E47FP,True,Dispatched,2021-02-03 21:34:25.496159999,Delivered,2021-02-05 02:59:48.283307999
BRU00007927,Toothbrush 2000,2022-09-09 21:33:02.451199600,55,2,BH213PS,BH213PS,True,Dispatched,2022-09-10 04:01:31.548611200,Delivered,2022-09-11 12:09:23.750729200
BRU00005610,Toothbrush 4000,2021-02-01 15:58:21.724934800,37,8,CA27DG,CA27DG,True,Dispatched,2021-02-01 23:12:56.657393200,Delivered,2021-02-02 21:00:32.838396400
BRU00001220,Toothbrush 2000,2022-08-24 17:30:22.396860000,53,3,DE561UB,DE561UB,True,Dispatched,2022-08-25 00:52:50.572210800,Delivered,2022-08-25 23:18:03.799591200
BRU00004643,Toothbrush 4000,2022-02-17 14:09:07.961700000,39,1,HS29QP,HS29QP,True,Dispatched,2022-02-17 20:56:08.801154000,Delivered,2022-02-18 21:29:30.496932000
BRU00002371,Toothbrush 4000,2022-02-15 10:56:56.836144800,16,1,BA115EQ,BA115EQ,True,Dispatched,2022-02-15 18:38:25.600953600,Delivered,2022-02-16 22:47:22.999791600
BRU00006140,Toothbrush 4000,2021-03-14 20:56:31.738919200,23,7,DY47DN,DY47DN,True,Dispatched,2021-03-15 02:40:08.825202400,Delivered,2021-03-16 10:44:58.562198800
BRU00001653,Toothbrush 4000,2021-06-07 08:20:15.319188800,36,1,BA34EL,BA34EL,True,Dispatched,2021-06-07 15:25:24.216810800,Delivered,2021-06-08 15:54:04.595463200
BRU00002836,Toothbrush 2000,2021-04-02 12:50:33.949108400,91,1,DH21PP,DH21PP,True,Dispatched,2021-04-02 20:12:52.005874400,Delivered,2021-04-03 20:42:07.187616800
BRU00007948,Toothbrush 2000,2021-11-22 16:17:00.160505600,74,6,CM32QF,CM32QF,True,Dispatched,2021-11-23 00:16:11.740606400,Delivered,2021-11-24 04:11:45.718977200
BRU00001359,Toothbrush 2000,2022-09-15 12:44:13.933150800,78,2,FK39EZ,FK39EZ,True,Dispatched,2022-09-15 18:52:08.061189600,Delivered,2022-09-16 21:27:21.446200800
BRU00003856,Toothbrush 2000,2022-05-23 16:33:57.605250400,74,1,AB107JN,AB107JN,True,Dispatched,2022-05-24 00:02:55.869300400,Delivered,2022-05-25 08:08:57.401186800
BRU00006193,Toothbrush 2000,2022-01-13 11:37:40.885078400,71,3,CA70HE,CA70HE,True,Dispatched,2022-01-13 18:01:31.168210400,Delivered,2022-01-14 19:23:03.184904000
BRU00006445,Toothbrush 4000,2021-05-03 20:47:21.675968400,13,5,BH192FD,BH192FD,True,Dispatched,2021-05-04 03:59:31.221494400,Delivered,2021-05-05 10:50:38.728052400
BRU00005060,Toothbrush 4000,2021-05-27 07:51:13.287988000,15,1,GL169SH,GL169SH,True,Dispatched,2021-05-27 14:58:39.928129600,Delivered,2021-05-28 18:07:11.364134800
BRU00002647,Toothbrush 2000,2021-03-23 06:17:03.629991600,74,8,DA144NF,DA144NF,True,Dispatched,2021-03-23 12:58:10.848620400,Delivered,2021-03-24 18:40:34.993960800
BRU00003453,Toothbrush 2000,2021-08-20 21:18:58.349141600,75,9,DA119EB,DA119EB,True,Dispatched,2021-08-21 04:05:33.824594000,Delivered,2021-08-22 09:43:24.216678800
BRU00006215,Toothbrush 4000,2022-07-21 00:27:47.164914800,9,3,DE110EE,DE110EE,True,Dispatched,2022-07-21 07:28:15.380346800,Delivered,2022-07-22 09:10:17.807963600
BRU00001334,Toothbrush 4000,2021-05-14 00:53:20.836986800,20,2,FY69BB,FY69BB,True,Dispatched,2021-05-14 07:23:22.832697200,Delivered,2021-05-15 08:07:07.890032000
BRU00001454,Toothbrush 2000,2021-02-22 23:49:49.646922400,81,1,DN118SQ,DN118SQ,True,Dispatched,2021-02-23 07:43:43.983028000,Delivered,2021-02-24 11:51:26.680966000
BRU00003080,Toothbrush 4000,2022-08-29 20:16:45.055104800,24,4,DE110WP,DE110WP,True,Dispatched,2022-08-30 03:34:19.530309199,Delivered,2022-08-31 06:38:14.997193999
BRU00003446,Toothbrush 4000,2022-07-21 19:34:28.905190400,25,5,EH24BJ,EH24BJ,True,Dispatched,2022-07-22 02:22:38.987840000,Delivered,2022-07-23 05:21:38.987572400
BRU00000617,Toothbrush 2000,2022-01-18 04:31:44.337744800,80,2,FK11UD,FK11UD,True,Dispatched,2022-01-18 11:46:20.479396400,Delivered,2022-01-19 18:10:48.198827600
BRU00007749,Toothbrush 2000,2022-01-21 02:36:08.416580399,73,6,CM83SD,CM83SD,True,Dispatched,2022-01-21 10:01:01.075371599,Delivered,2022-01-22 15:00:02.362467599
BRU00006956,Toothbrush 2000,2021-07-03 03:01:36.636910800,72,5,IP124LX,IP124LX,True,Dispatched,2021-07-03 10:06:55.977344400,Delivered,2021-07-04 19:57:50.029651200
BRU00004305,Toothbrush 2000,2021-12-15 06:09:07.303847200,74,5,CF365BG,CF365BG,True,Dispatched,2021-12-15 12:37:09.335990800,Delivered,2021-12-16 13:26:08.046940000
BRU00003180,Toothbrush 4000,2021-12-15 05:43:59.970956800,10,7,BS208LR,BS208LR,True,Dispatched,2021-12-15 12:22:12.938342800,Delivered,2021-12-16 14:40:29.230470400
BRU00000163,Toothbrush 2000,2022-03-17 01:22:05.893618400,71,3,BH122HR,BH122HR,True,Dispatched,2022-03-17 07:31:48.614840000,Delivered,2022-03-18 11:02:26.020092800
BRU00001975,Toothbrush 2000,2022-01-27 23:51:33.228699200,87,6,CV359UG,CV359UG,True,Dispatched,2022-01-28 06:14:41.519559200,Delivered,2022-01-29 10:46:40.800825200
BRU00004050,Toothbrush 4000,2021-07-01 08:30:55.791853600,37,1,GL168LH,GL168LH,True,Dispatched,2021-07-01 15:56:52.890652000,Delivered,2021-07-02 16:53:51.590044000
BRU00008328,Toothbrush 2000,2021-11-02 16:20:45.869734800,72,5,BH14SF,BH14SF,True,Dispatched,2021-11-02 23:23:42.528031200,Delivered,2021-11-04 05:03:35.230227600
BRU00004793,Toothbrush 2000,2022-08-01 05:56:23.611468000,85,4,HA97NQ,HA97NQ,True,Dispatched,2022-08-01 12:11:58.153428400,Delivered,2022-08-02 20:29:44.273941600
BRU00007217,Toothbrush 2000,2021-08-19 05:55:54.263093999,72,3,HA63WD,HA63WD,True,Dispatched,2021-08-19 13:57:32.400307199,Delivered,2021-08-20 08:47:12.907681199
BRU00006314,Toothbrush 2000,2022-03-21 20:39:29.491575200,89,2,DT12TW,DT12TW,True,Dispatched,2022-03-22 02:55:51.121305200,Delivered,2022-03-23 09:32:15.205845200
BRU00008494,Toothbrush 4000,2022-05-22 14:26:56.011796400,4,3,CV13BG,CV13BG,True,Dispatched,2022-05-22 22:13:33.113070000,Delivered,2022-05-23 21:56:51.965133600
BRU00008452,Toothbrush 4000,2021-05-31 06:06:45.660684000,33,5,BA53RF,BA53RF,True,Dispatched,2021-05-31 12:43:37.704105600,Delivered,2021-06-01 15:51:17.137614000
BRU00007444,Toothbrush 2000,2021-01-14 16:09:45.031152799,69,9,BL18LR,BL18LR,True,Dispatched,2021-01-14 22:26:09.652975999,Delivered,2021-01-16 01:35:43.241098399
BRU00000059,Toothbrush 4000,2021-01-23 17:06:30.706190000,38,9,CV339SL,CV339SL,True,Dispatched,2021-01-24 00:52:50.182454000,Delivered,2021-01-25 02:31:47.104230800
BRU00007449,Toothbrush 2000,2021-08-19 22:43:38.469881200,82,4,B218JT,B218JT,True,Dispatched,2021-08-20 05:29:49.492949200,Delivered,2021-08-21 05:05:05.719415200
BRU00008402,Toothbrush 4000,2021-01-17 19:23:49.746207200,12,5,CT195BJ,CT195BJ,True,Dispatched,2021-01-18 01:55:27.468837200,Delivered,2021-01-19 05:25:03.756288800
BRU00003286,Toothbrush 2000,2021-09-10 04:14:15.589308800,71,2,DY140RU,DY140RU,True,Dispatched,2021-09-10 12:08:29.297079200,Delivered,2021-09-11 21:32:41.895347600
BRU00002884,Toothbrush 2000,2021-07-11 10:50:14.055937200,76,7,FK29BS,FK29BS,True,Dispatched,2021-07-11 17:40:10.978591200,Delivered,2021-07-12 20:55:20.403060000
BRU00004667,Toothbrush 4000,2022-07-15 05:00:56.360471200,21,1,BH177XZ,BH177XZ,True,Dispatched,2022-07-15 11:17:11.420518000,Delivered,2022-07-16 15:35:37.915402000
BRU00000867,Toothbrush 4000,2022-08-26 07:32:50.530581599,26,4,DH44ZJ,DH44ZJ,True,Dispatched,2022-08-26 15:30:12.910262399,Delivered,2022-08-27 09:59:41.582237999
BRU00002567,Toothbrush 4000,2021-11-17 02:12:05.501492000,22,2,B462DR,B462DR,True,Dispatched,2021-11-17 10:13:37.654972400,Delivered,2021-11-18 16:18:33.640614800
BRU00006351,Toothbrush 2000,2021-12-13 10:36:28.734937200,71,9,DL77EU,DL77EU,True,Dispatched,2021-12-13 19:03:29.763003600,Delivered,2021-12-14 18:32:30.561309600
BRU00003200,Toothbrush 4000,2021-06-22 14:55:07.638530000,32,8,GL34TG,GL34TG,True,Dispatched,2021-06-22 23:07:59.173631600,Delivered,2021-06-24 06:08:45.002553200
BRU00004508,Toothbrush 4000,2021-07-22 10:30:31.998897600,29,7,CB10TF,CB10TF,True,Dispatched,2021-07-22 17:18:55.054726800,Delivered,2021-07-23 18:16:29.467638000
BRU00002999,Toothbrush 4000,2022-11-15 20:05:30.641837200,13,3,BL12RZ,BL12RZ,True,Dispatched,2022-11-16 03:05:51.879410800,Delivered,2022-11-17 08:35:21.852052000
BRU00002617,Toothbrush 4000,2021-06-06 11:46:12.729316000,27,5,G117AP,G117AP,True,Dispatched,2021-06-06 18:05:10.133915200,Delivered,2021-06-07 20:38:51.232937199
BRU00004183,Toothbrush 2000,2021-07-22 14:38:51.259283200,86,3,CO58GJ,CO58GJ,True,Dispatched,2021-07-22 20:59:23.363686000,Delivered,2021-07-23 21:45:18.902725600
BRU00005462,Toothbrush 4000,2021-02-02 17:45:12.856733200,35,4,DH62XB,DH62XB,True,Dispatched,2021-02-03 00:46:08.081701600,Delivered,2021-02-04 08:39:37.135273600
BRU00001059,Toothbrush 2000,2022-01-29 23:58:31.079929200,58,7,E130PB,E130PB,True,Dispatched,2022-01-30 07:13:52.563793200,Delivered,2022-01-31 11:09:59.445008400
BRU00001669,Toothbrush 4000,2021-02-09 12:22:20.112017200,18,5,DL42EF,DL42EF,True,Dispatched,2021-02-09 18:56:28.009090000,Delivered,2021-02-10 20:32:48.581088399
BRU00001601,Toothbrush 4000,2022-09-18 03:56:00.654649200,29,5,CO148QF,CO148QF,True,Dispatched,2022-09-18 10:43:11.668657200,Delivered,2022-09-19 13:07:13.552162800
BRU00003344,Toothbrush 4000,2022-10-05 10:36:41.797740399,30,1,FK147PQ,FK147PQ,True,Dispatched,2022-10-05 17:12:23.679836799,Delivered,2022-10-06 15:13:39.097899999
BRU00006473,Toothbrush 4000,2021-09-28 01:40:35.161433600,36,8,BA25FN,BA25FN,True,Dispatched,2021-09-28 09:04:02.424858800,Delivered,2021-09-29 11:01:09.801305600
BRU00004874,Toothbrush 4000,2022-09-30 01:40:20.271169200,33,9,GU299FQ,GU299FQ,True,Dispatched,2022-09-30 08:46:02.737153200,Delivered,2022-10-01 10:45:12.133386000
BRU00008415,Toothbrush 4000,2021-05-12 19:59:00.945640000,34,9,IP249AY,IP249AY,True,Dispatched,2021-05-13 03:33:33.330330399,Delivered,2021-05-14 03:48:40.670489199
BRU00001117,Toothbrush 2000,2021-07-26 20:57:30.736119599,74,6,CV378TU,CV378TU,True,Dispatched,2021-07-27 03:57:26.361561599,Delivered,2021-07-28 06:07:54.724717199
BRU00003450,Toothbrush 2000,2022-03-31 09:36:52.058030800,93,2,CB87TU,CB87TU,True,Dispatched,2022-03-31 16:26:57.391537600,Delivered,2022-04-01 18:44:49.582460800
BRU00004979,Toothbrush 2000,2022-09-25 16:33:17.618437200,59,9,HX13SS,HX13SS,True,Dispatched,2022-09-25 23:22:02.266663200,Delivered,2022-09-27 02:47:20.837772000
BRU00004623,Toothbrush 2000,2022-10-09 11:18:53.632964800,71,9,DN227DR,DN227DR,True,Dispatched,2022-10-09 19:32:15.956864800,Delivered,2022-10-10 22:21:36.446687200
BRU00007237,Toothbrush 4000,2022-06-14 05:02:15.437058000,13,9,HU152ED,HU152ED,True,Dispatched,2022-06-14 12:03:19.574294400,Delivered,2022-06-15 17:21:49.255117200
BRU00001261,Toothbrush 4000,2021-06-19 23:25:16.269273600,40,1,BB54BD,BB54BD,True,Dispatched,2021-06-20 06:08:08.164504800,Delivered,2021-06-21 11:25:19.485488400
BRU00007710,Toothbrush 4000,2021-09-26 06:48:50.827263200,30,5,BH140QB,BH140QB,True,Dispatched,2021-09-26 14:05:54.514842800,Delivered,2021-09-27 16:33:11.077550000
BRU00006264,Toothbrush 4000,2021-08-30 16:48:54.265820400,8,9,EX42PF,EX42PF,True,Dispatched,2021-08-30 23:49:53.527929600,Delivered,2021-08-31 18:34:59.439576000
BRU00007560,Toothbrush 4000,2022-10-14 22:08:15.229298800,22,7,IM42EA,IM42EA,True,Dispatched,2022-10-15 04:34:47.183560000,Delivered,2022-10-16 09:14:50.079455200
BRU00008332,Toothbrush 4000,2021-08-24 03:05:44.453597600,9,2,GU12XJ,GU12XJ,True,Dispatched,2021-08-24 11:02:31.614762800,Delivered,2021-08-25 05:21:22.838021600
BRU00007401,Toothbrush 2000,2021-07-28 17:12:16.385049200,71,4,G822DU,G822DU,True,Dispatched,2021-07-28 23:54:28.112996000,Delivered,2021-07-30 05:19:50.411404400
BRU00006181,Toothbrush 2000,2022-05-11 01:21:40.584515200,69,5,CT216QQ,CT216QQ,True,Dispatched,2022-05-11 08:50:41.989792000,Delivered,2022-05-12 14:53:54.700398400
BRU00006928,Toothbrush 4000,2021-11-27 07:57:34.358630400,21,1,HR53QL,HR53QL,True,Dispatched,2021-11-27 14:19:17.246157600,Delivered,2021-11-28 17:55:41.702559600
BRU00000485,Toothbrush 4000,2021-11-02 13:04:55.151806000,12,1,G641XT,G641XT,True,Dispatched,2021-11-02 20:46:41.853290800,Delivered,2021-11-04 02:12:15.196398400
BRU00000065,Toothbrush 4000,2021-01-31 09:25:07.121029600,33,4,DL94SH,DL94SH,True,Dispatched,2021-01-31 16:37:28.010166400,Delivered,2021-02-01 21:53:43.849562800
BRU00000200,Toothbrush 4000,2021-05-26 19:46:09.085949600,36,8,EX166WW,EX166WW,True,Dispatched,2021-05-27 02:45:24.197981600,Delivered,2021-05-28 03:23:26.460886400
BRU00003677,Toothbrush 4000,2022-07-25 01:27:04.865032400,28,8,CR09LQ,CR09LQ,True,Dispatched,2022-07-25 09:21:13.322220800,Delivered,2022-07-26 10:03:06.988535600
BRU00001787,Toothbrush 4000,2022-03-03 05:17:26.013214000,26,4,CH620BQ,CH620BQ,True,Dispatched,2022-03-03 12:38:24.387266800,Delivered,2022-03-05 02:26:41.778931600
BRU00002786,Toothbrush 2000,2022-04-24 20:13:40.903511600,67,3,CA143UT,CA143UT,True,Dispatched,2022-04-25 03:24:07.074717200,Delivered,2022-04-26 08:39:46.510107200
BRU00004660,Toothbrush 4000,2021-08-25 00:21:00.121312000,22,2,IP119LN,IP119LN,True,Dispatched,2021-08-25 07:45:31.021181200,Delivered,2021-08-26 16:08:45.952716400
BRU00000184,Toothbrush 4000,2022-10-17 06:46:20.715582000,13,5,AB238UZ,AB238UZ,True,Dispatched,2022-10-17 14:33:57.356802000,Delivered,2022-10-18 20:37:56.548509600
BRU00005445,Toothbrush 4000,2021-02-06 14:10:55.044031600,35,5,BS481LZ,BS481LZ,True,Dispatched,2021-02-06 21:27:35.122667200,Delivered,2021-02-07 23:16:39.059938000
BRU00007816,Toothbrush 2000,2021-11-16 20:19:57.733869200,78,3,HU129JW,HU129JW,True,Dispatched,2021-11-17 02:16:38.258106800,Delivered,2021-11-18 10:15:46.600065200
BRU00000912,Toothbrush 2000,2022-09-22 13:33:10.599773200,61,5,B66LR,B66LR,True,Dispatched,2022-09-22 21:10:59.541295600,Delivered,2022-09-23 23:49:41.982821200
BRU00003682,Toothbrush 2000,2022-01-23 03:30:06.133311600,79,5,BL13ST,BL13ST,True,Dispatched,2022-01-23 10:44:43.728204000,Delivered,2022-01-24 13:29:05.281881600
BRU00006544,Toothbrush 4000,2022-09-07 14:33:07.959539600,12,8,BB56JB,BB56JB,True,Dispatched,2022-09-07 21:46:58.795072400,Delivered,2022-09-09 05:36:58.718787200
BRU00006025,Toothbrush 4000,2021-07-24 01:00:59.241853600,30,8,GU71SD,GU71SD,True,Dispatched,2021-07-24 08:55:28.335732400,Delivered,2021-07-25 13:32:25.584779200
BRU00005393,Toothbrush 4000,2021-03-09 21:28:51.257500400,24,7,BL31EY,BL31EY,True,Dispatched,2021-03-10 05:12:48.245152400,Delivered,2021-03-11 04:38:50.496173600
BRU00005495,Toothbrush 2000,2021-04-20 17:49:04.604888800,80,5,DY121DD,DY121DD,True,Dispatched,2021-04-21 00:46:33.210841600,Delivered,2021-04-22 02:41:04.926730000
BRU00007131,Toothbrush 2000,2021-08-21 04:31:37.820880400,83,2,G37AL,G37AL,True,Dispatched,2021-08-21 11:55:44.304084400,Delivered,2021-08-22 13:18:14.698223200
BRU00007440,Toothbrush 2000,2021-12-03 22:18:47.901858800,84,8,CT149RQ,CT149RQ,True,Dispatched,2021-12-04 05:05:24.160347200,Delivered,2021-12-05 07:51:30.773656400
BRU00002974,Toothbrush 4000,2022-08-26 09:18:16.932468000,36,2,DH45EQ,DH45EQ,True,Dispatched,2022-08-26 16:41:24.748617600,Delivered,2022-08-27 16:19:00.931023600
BRU00003272,Toothbrush 2000,2022-05-09 23:06:13.729782800,61,1,GL60RP,GL60RP,True,Dispatched,2022-05-10 06:11:34.151073200,Delivered,2022-05-10 23:32:36.115114400
BRU00002639,Toothbrush 4000,2021-11-25 09:31:54.454666800,20,3,DT63LT,DT63LT,True,Dispatched,2021-11-25 17:01:55.903879200,Delivered,2021-11-26 16:57:07.773271200
